3108	CSE-506	-93	1429769174063	cse303
3107	CSE-204	-81	1429769126447	cse305
3106	CSE-104	-86	1429769174061	cse303
3105	CSE-205	-69	1429769126444	cse305
3104	CSE-107	-84	1429769174058	cse303
3103	CSE-503	-74	1429769174056	cse303
3102	CSE-B03	-69	1429769126437	cse305
3101	CSE-205	-76	1429769174054	cse303
3100	CSE-303	-63	1429769126434	cse305
3099	CSE-B03	-75	1429769174052	cse303
3098	CSE-303	-81	1429769174050	cse303
3097	CSE-304	-36	1429769126430	cse305
3096	CSE-304	-42	1429769174040	cse303
3095	CSE-104	-89	1429769110808	cse305
3094	CSE-503	-74	1429769110805	cse305
3093	CSE-107	-69	1429769110802	cse305
3092	CSE-204	-91	1429769110799	cse305
3091	CSE-205	-58	1429769110793	cse305
3090	CSE-B03	-73	1429769110789	cse305
3089	CSE-303	-66	1429769110786	cse305
3088	CSE-304	-46	1429769110779	cse305
3087	CSE-506R	-89	1429769095181	cse305
3086	CSE-104	-84	1429769095173	cse305
3085	CSE-503	-81	1429769095170	cse305
3084	CSE-107	-87	1429769095166	cse305
3083	CSE-204	-76	1429769095157	cse305
3082	CSE-205	-73	1429769095154	cse305
3081	CSE-B03	-71	1429769095151	cse305
3080	CSE-303	-67	1429769095144	cse305
3079	CSE-304	-59	1429769095139	cse305
3078	CSE-506R	-89	1429769079473	cse305
3077	CSE-104	-87	1429769079470	cse305
3076	CSE-503	-82	1429769079466	cse305
3075	CSE-107	-84	1429769079463	cse305
3074	CSE-204	-76	1429769079455	cse305
3073	CSE-205	-72	1429769079452	cse305
3072	CSE-B03	-68	1429769079448	cse305
3071	CSE-303	-69	1429769079445	cse305
3070	CSE-204	-88	1429769112892	cse303
3069	CSE-304	-61	1429769079440	cse305
3068	CSE-214	-93	1429769112889	cse303
3067	CSE-506	-88	1429769112886	cse303
3066	CSE-104	-86	1429769063855	cse305
3065	CSE-104	-88	1429769112882	cse303
3064	CSE-506	-90	1429769063852	cse305
3063	CSE-107	-81	1429769112876	cse303
3062	CSE-503	-83	1429769063847	cse305
3061	CSE-503	-77	1429769112873	cse303
3060	CSE-107	-81	1429769063839	cse305
3059	CSE-205	-78	1429769112871	cse303
3058	CSE-204	-71	1429769063834	cse305
3057	CSE-B03	-63	1429769112868	cse303
3056	CSE-303	-66	1429769112865	cse303
3055	CSE-205	-71	1429769063825	cse305
3054	CSE-304	-50	1429769112859	cse303
3053	CSE-B03	-81	1429769063818	cse305
3052	CSE-303	-68	1429769063809	cse305
3051	CSE-304	-60	1429769063794	cse305
3050	CSE-506	-90	1429769048093	cse305
3049	CSE-515	-86	1429769048083	cse305
3048	CSE-214	-83	1429769048073	cse305
3047	CSE-503	-84	1429769048069	cse305
3046	CSE-107	-83	1429769048066	cse305
3045	CSE-204	-81	1429769048063	cse305
3044	CSE-205	-75	1429769048060	cse305
3043	CSE-B03	-73	1429769048057	cse305
3042	CSE-303	-64	1429769048054	cse305
3041	CSE-304	-47	1429769048051	cse305
3040	CSE-515	-86	1429769032419	cse305
3039	CSE-214	-83	1429769032416	cse305
3038	CSE-503	-74	1429769032412	cse305
3037	CSE-107	-74	1429769032409	cse305
3036	CSE-204	-77	1429769032406	cse305
3035	CSE-205	-65	1429769032402	cse305
3034	CSE-B03	-66	1429769032395	cse305
3033	CSE-303	-62	1429769032389	cse305
3032	CSE-304	-55	1429769032385	cse305
3031	CSE-515	-93	1429769016718	cse305
3030	CSE-104	-84	1429769016716	cse305
3029	CSE-214	-82	1429769016712	cse305
3028	CSE-503	-74	1429769016704	cse305
3027	CSE-107	-75	1429769016701	cse305
3026	CSE-204	-80	1429769016698	cse305
3025	CSE-205	-69	1429769016689	cse305
3024	CSE-B03	-69	1429769016685	cse305
3023	CSE-303	-57	1429769016679	cse305
3022	CSE-304	-51	1429769016671	cse305
3021	CSE-515	-93	1429769000974	cse305
3020	CSE-104	-84	1429769000971	cse305
3019	CSE-214	-85	1429769000969	cse305
3018	CSE-503	-80	1429769000966	cse305
3017	CSE-204	-87	1429769052885	cse303
3016	CSE-214	-93	1429769052883	cse303
3015	CSE-506	-88	1429769052880	cse303
3014	CSE-104	-89	1429769052878	cse303
3013	CSE-107	-90	1429769052876	cse303
3012	CSE-503	-80	1429769052874	cse303
3011	CSE-205	-73	1429769052872	cse303
3010	CSE-B03	-75	1429769052870	cse303
3009	CSE-303	-69	1429769052868	cse303
3008	CSE-304	-52	1429769052853	cse303
3007	CSE-107	-79	1429769000962	cse305
3006	CSE-204	-80	1429769000958	cse305
3005	CSE-205	-69	1429769000954	cse305
3004	CSE-B03	-57	1429769000950	cse305
3003	CSE-303	-69	1429769000947	cse305
3002	CSE-304	-40	1429769000943	cse305
3001	CSE-214	-85	1429768988685	cse305
3000	CSE-506	-91	1429768988677	cse305
2999	CSE-503	-80	1429768988673	cse305
2998	CSE-107	-83	1429768988666	cse305
2997	CSE-204	-81	1429768988662	cse305
2996	CSE-205	-69	1429768988653	cse305
2995	CSE-B03	-75	1429768988642	cse305
2994	CSE-303	-65	1429768988625	cse305
2993	CSE-304	-55	1429768988613	cse305
2992	CSE-506	-91	1429768973020	cse305
2991	CSE-503	-79	1429768973014	cse305
2990	CSE-107	-83	1429768973009	cse305
2989	CSE-104	-87	1429768973004	cse305
2988	CSE-204	-82	1429768972998	cse305
2987	CSE-205	-69	1429768972993	cse305
2986	CSE-B03	-73	1429768972988	cse305
2985	CSE-303	-69	1429768972983	cse305
2984	CSE-304	-50	1429768972976	cse305
2983	CSE-G07	-90	1429768957390	cse305
2982	CSE-503	-84	1429768957388	cse305
2981	CSE-107	-83	1429768957385	cse305
2980	CSE-104	-87	1429768957382	cse305
2979	CSE-204	-73	1429768957379	cse305
2978	CSE-205	-60	1429768957375	cse305
2977	CSE-B03	-63	1429768957371	cse305
2976	CSE-303	-64	1429768957367	cse305
2975	CSE-304	-43	1429768957358	cse305
2974	CSE-G07	-90	1429768945675	cse305
2973	CSE-503	-81	1429768945672	cse305
